BEGIN,EntityId=424017,Frequency=ponctuel
EntityId=424017,ReportTypeName=Multiple,Frequency=ponctuel,FromDate=2025-10-16,ToDate=2025-10-18,GenerationDate=2025-11-17,GenerationTime=10:58:12
"Type de dossier","Code de devise de la présentation","Code de devise de règlement","Type de MOP","Code de réponse","Response Description","Code d’approbation de l’autorisation de l’entreprise","Nombre total de transactions","Montant","Nombre de transactions refusées","Pourcentage du nombre total d'autorisations","Pourcentage de statut d'autorisation","Pourcentage de refus de transactions"
"Authorization Summary","USD","USD","American Express  (AX)","100","Approuvé","Approved","676","50296.04000000","0","0.9122807018","1","0"
"Authorization Summary","USD","USD","American Express  (AX)","104","Aucune raison pour un refus","Not Approved","23","0.00000000","23","0.0310391363","1","1"
"Authorization Summary","USD","USD","American Express  (AX)","201","Numéro de compte CC incorrect","Not Approved","10","2010.00000000","10","0.01349527665","1","1"
"Authorization Summary","USD","USD","American Express  (AX)","302","Limite de crédit","Not Approved","7","2114.00000000","7","0.009446693657","1","1"
"Authorization Summary","USD","USD","American Express  (AX)","303","Refus du responsable du traitement","Not Approved","4","1212.00000000","4","0.005398110661","1","1"
"Authorization Summary","USD","USD","American Express  (AX)","501","Récupérez","Not Approved","7","3507.00000000","7","0.009446693657","1","1"
"Authorization Summary","USD","USD","American Express  (AX)","530","Ne pas reconnaître","Not Approved","7","3710.00000000","7","0.009446693657","1","1"
"Authorization Summary","USD","USD","American Express  (AX)","904","Invalid Effective Date","Not Approved","7","6328.00000000","7","0.009446693657","1","1"
"Authorization Summary","USD","USD","Discover  (DI)","100","Approuvé","Approved","134","4444.08000000","0","0.9178082192","1","0"
"Authorization Summary","USD","USD","Discover  (DI)","104","Aucune raison pour un refus","Not Approved","6","0.00000000","6","0.04109589041","1","1"
"Authorization Summary","USD","USD","Discover  (DI)","595","Nouvelle carte émise","Not Approved","6","3570.00000000","6","0.04109589041","1","1"
"Authorization Summary","USD","USD","Discover Diners (DD)","100","Approuvé","Approved","126","3544.08000000","0","0.875","1","0"
"Authorization Summary","USD","USD","Discover Diners (DD)","104","Aucune raison pour un refus","Not Approved","18","0.00000000","18","0.125","1","1"
"Authorization Summary","USD","USD","JCB  (JC)","100","Approuvé","Approved","126","3824.08000000","0","0.9545454545","1","0"
"Authorization Summary","USD","USD","JCB  (JC)","104","Aucune raison pour un refus","Not Approved","6","0.00000000","6","0.04545454545","1","1"
"Authorization Summary","ARS","USD","MasterCard  (MC) - Credit","100","Approuvé","Approved","287","12711.00000000","0","0.1360834519","0.1389157793","0"
"Authorization Summary","CLP","USD","MasterCard  (MC) - Credit","100","Approuvé","Approved","282","1225100.00000000","0","0.13371266","0.1364956438","0"
"Authorization Summary","MXN","USD","MasterCard  (MC) - Credit","100","Approuvé","Approved","351","14472.80000000","0","0.1664295875","0.169893514","0"
"Authorization Summary","PEN","USD","MasterCard  (MC) - Credit","100","Approuvé","Approved","285","38350.40000000","0","0.1351351351","0.1379477251","0"
"Authorization Summary","USD","USD","MasterCard  (MC) - Credit","100","Approuvé","Approved","861","50763.99000000","0","0.4082503556","0.4167473379","0"
"Authorization Summary","ARS","USD","MasterCard  (MC) - Credit","104","Aucune raison pour un refus","Not Approved","4","0.00000000","4","0.001896633476","0.16","0.16"
"Authorization Summary","CLP","USD","MasterCard  (MC) - Credit","104","Aucune raison pour un refus","Not Approved","4","0.00000000","4","0.001896633476","0.16","0.16"
"Authorization Summary","MXN","USD","MasterCard  (MC) - Credit","104","Aucune raison pour un refus","Not Approved","4","0.00000000","4","0.001896633476","0.16","0.16"
"Authorization Summary","PEN","USD","MasterCard  (MC) - Credit","104","Aucune raison pour un refus","Not Approved","4","0.00000000","4","0.001896633476","0.16","0.16"
"Authorization Summary","USD","USD","MasterCard  (MC) - Credit","104","Aucune raison pour un refus","Not Approved","9","0.00000000","9","0.00426742532","0.36","0.36"
"Authorization Summary","ARS","USD","MasterCard  (MC) - Credit","304","Ne figure pas dans les dossiers","Not Approved","4","1216.00000000","4","0.001896633476","0.2222222222","0.2222222222"
"Authorization Summary","MXN","USD","MasterCard  (MC) - Credit","304","Ne figure pas dans les dossiers","Not Approved","4","1216.00000000","4","0.001896633476","0.2222222222","0.2222222222"
"Authorization Summary","PEN","USD","MasterCard  (MC) - Credit","304","Ne figure pas dans les dossiers","Not Approved","4","1216.00000000","4","0.001896633476","0.2222222222","0.2222222222"
"Authorization Summary","USD","USD","MasterCard  (MC) - Credit","304","Ne figure pas dans les dossiers","Not Approved","6","1824.00000000","6","0.002844950213","0.3333333333","0.3333333333"
"Authorization Summary","COP","USD","MasterCard  (MC) - Signature Debit","100","Approuvé","Approved","288","12586.20000000","0","0.5236363636","0.5373134328","0"
"Authorization Summary","USD","USD","MasterCard  (MC) - Signature Debit","100","Approuvé","Approved","248","15968.04000000","0","0.4509090909","0.4626865672","0"
"Authorization Summary","COP","USD","MasterCard  (MC) - Signature Debit","104","Aucune raison pour un refus","Not Approved","4","0.00000000","4","0.007272727273","0.4","0.4"
"Authorization Summary","USD","USD","MasterCard  (MC) - Signature Debit","104","Aucune raison pour un refus","Not Approved","6","0.00000000","6","0.01090909091","0.6","0.6"
"Authorization Summary","COP","USD","MasterCard  (MC) - Signature Debit","304","Ne figure pas dans les dossiers","Not Approved","4","1216.00000000","4","0.007272727273","1","1"
"Authorization Summary","ARS","USD","Visa  (VI) - Credit","100","Approuvé","Approved","265","11535.00000000","0","0.1261904762","0.1284537082","0"
"Authorization Summary","COP","USD","Visa  (VI) - Credit","100","Approuvé","Approved","265","11572.00000000","0","0.1261904762","0.1284537082","0"
"Authorization Summary","PEN","USD","Visa  (VI) - Credit","100","Approuvé","Approved","267","32552.00000000","0","0.1271428571","0.1294231701","0"
"Authorization Summary","USD","USD","Visa  (VI) - Credit","100","Approuvé","Approved","1266","81808.02000000","0","0.6028571429","0.6136694135","0"
"Authorization Summary","ARS","USD","Visa  (VI) - Credit","104","Aucune raison pour un refus","Not Approved","4","0.00000000","4","0.001904761905","0.1290322581","0.1290322581"
"Authorization Summary","COP","USD","Visa  (VI) - Credit","104","Aucune raison pour un refus","Not Approved","4","0.00000000","4","0.001904761905","0.1290322581","0.1290322581"
"Authorization Summary","PEN","USD","Visa  (VI) - Credit","104","Aucune raison pour un refus","Not Approved","4","0.00000000","4","0.001904761905","0.1290322581","0.1290322581"
"Authorization Summary","USD","USD","Visa  (VI) - Credit","104","Aucune raison pour un refus","Not Approved","19","0.00000000","19","0.009047619048","0.6129032258","0.6129032258"
"Authorization Summary","USD","USD","Visa  (VI) - Credit","401","Refus","Not Approved","6","2406.00000000","6","0.002857142857","1","1"
"Authorization Summary","CLP","USD","Visa  (VI) - Signature Debit","100","Approuvé","Approved","266","1164200.00000000","0","0.4626086957","0.4691358025","0"
"Authorization Summary","MXN","USD","Visa  (VI) - Signature Debit","100","Approuvé","Approved","299","12492.00000000","0","0.52","0.5273368607","0"
"Authorization Summary","USD","USD","Visa  (VI) - Signature Debit","100","Approuvé","Approved","2","4.04000000","0","0.00347826087","0.003527336861","0"
"Authorization Summary","CLP","USD","Visa  (VI) - Signature Debit","104","Aucune raison pour un refus","Not Approved","4","0.00000000","4","0.006956521739","0.5","0.5"
"Authorization Summary","MXN","USD","Visa  (VI) - Signature Debit","104","Aucune raison pour un refus","Not Approved","4","0.00000000","4","0.006956521739","0.5","0.5"
"Type de dossier","Identificateur de l’entité","Code de devise de la présentation","Code de devise de règlement","Code du mode de paiement","Numéro de commande de commerçant","Texte du code d’action de commerçant","Montant de l’autorisation","Numéro de compte","Expiration de la carte de crédit année mois numéro","Texte de type de transaction","Horodatage d’autorisation","Code d’autorisation","Réponse d’autorisation de la marque de paiement","Catégorie de code de réponse de la marque de paiement","Code de réponse d’autorisation PTI","Initiateur d’autorisation","Code source d’autorisation","Source d’authentification de PDV","Code de catégorie de commerçant","Pays d’émission","Texte de méthode du jeton numérique","Code de type de carte prépayée","Code de carte commerciale","Type d’utilisation de la carte","Identificateur de la transaction de paiement","Identificateur de terminal"
"Authorization Details","425265","ARS","USD","MC","BvP3LFxqSjFjMCRyKKAfzz","AUTORISATIONS","22.00000000","510211XXXXXX0029","12/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 08:33:54.000","tst468","000","X","100","Commerçant","V","5","4899","AR","","N","N","1","e3db7fe3-f779-4113-a84c-b93a1b54e9d8",""
"Authorization Details","425265","ARS","USD","MC","BvP3LFxqSjFjMCRyKKAfzz","Dépôts","22.00000000","510211XXXXXX0029","12/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 08:33:54.000","tst468","000","","100","Commerçant","M","5","4899","AR","","","","1","e3db7fe3-f779-4113-a84c-b93a1b54e9d8",""
"Authorization Details","425265","ARS","USD","MC","EKRi1HSBkWyMt5luy4c2V4","Dépôts","20.00000000","510211XXXXXX0029","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 09:32:09.000","tst772","000","","100","Commerçant","M","5","4899","AR","","","","1","cd2093e2-209f-4bb1-b5dc-fec2fcc0f75c",""
"Authorization Details","425265","ARS","USD","MC","EKRi1HSBkWyMt5luy4c2V4","AUTORISATIONS","20.00000000","510211XXXXXX0029","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 09:32:09.000","tst772","000","X","100","Commerçant","V","5","4899","AR","","N","N","1","cd2093e2-209f-4bb1-b5dc-fec2fcc0f75c",""
"Authorization Details","425265","ARS","USD","MC","F6YSTGAPSeWNg9zVTcjUij","AUTORISATIONS","43.00000000","510211XXXXXX0029","12/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 18:24:37.000","tst914","000","X","100","Commerçant","V","5","4899","AR","","N","N","1","448ada6b-8e33-4078-8367-9031045edcdb",""
"Authorization Details","425265","ARS","USD","MC","FGqz5VE2vNLy8RftjH91hw","Dépôts","15.00000000","510211XXXXXX0029","05/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 15:46:38.000","tst104","000","","100","Commerçant","M","5","4899","AR","","","","1","57bf35f6-3a5a-4cb9-ab44-762838c81659",""
"Authorization Details","425265","ARS","USD","MC","FGqz5VE2vNLy8RftjH91hw","AUTORISATIONS","15.00000000","510211XXXXXX0029","05/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 15:46:38.000","tst104","000","X","100","Commerçant","V","5","4899","AR","","N","N","1","57bf35f6-3a5a-4cb9-ab44-762838c81659",""
"Authorization Details","425265","ARS","USD","MC","FGqz5VE2vNLy8RftjH91hw","Dépôts","15.00000000","510211XXXXXX0029","05/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 15:46:18.000","tst056","000","","100","Commerçant","M","5","4899","AR","","","","1","2c44c69a-f005-4ae4-ad74-789de4feebf3",""
"Authorization Details","425265","ARS","USD","MC","FGqz5VE2vNLy8RftjH91hw","AUTORISATIONS","15.00000000","510211XXXXXX0029","05/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 15:46:18.000","tst056","000","X","100","Commerçant","V","5","4899","AR","","N","N","1","2c44c69a-f005-4ae4-ad74-789de4feebf3",""
"Authorization Details","425265","ARS","USD","MC","GCxI1aMbXt8T4UARzC5pX6","Dépôts","22.00000000","510211XXXXXX0029","12/34","Indicateur MOTO-transaction récurrente","2025-10-16 18:24:57.000","tst925","000","","100","Commerçant","M","5","4899","AR","","","","1","279d4055-9b6d-48b7-9fed-c47e14fff08e",""
"Authorization Details","425265","ARS","USD","MC","GCxI1aMbXt8T4UARzC5pX6","AUTORISATIONS","22.00000000","510211XXXXXX0029","12/34","Indicateur MOTO-transaction récurrente","2025-10-16 18:24:57.000","tst925","000","X","100","Commerçant","V","5","4899","AR","","N","N","1","279d4055-9b6d-48b7-9fed-c47e14fff08e",""
"Authorization Details","425265","ARS","USD","MC","GstOYU7yNp9EWUx3Sa19jY","AUTORISATIONS","43.00000000","510211XXXXXX0029","12/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 08:33:51.000","tst462","000","X","100","Commerçant","V","5","4899","AR","","N","N","1","123e47a3-e2b6-40a4-86ec-29ea6ccdc956",""
"Authorization Details","425265","ARS","USD","MC","H4agvEexWgBnuTg2yzJum6","AUTORISATIONS","22.00000000","510211XXXXXX0029","12/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 09:31:37.000","tst754","000","X","100","Commerçant","V","5","4899","AR","","N","N","1","396b977c-9bb2-458b-bb19-c5ec7dfb0db9",""
"Authorization Details","425265","ARS","USD","MC","H4agvEexWgBnuTg2yzJum6","Dépôts","22.00000000","510211XXXXXX0029","12/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 09:31:37.000","tst754","000","","100","Commerçant","M","5","4899","AR","","","","1","396b977c-9bb2-458b-bb19-c5ec7dfb0db9",""
"Authorization Details","425265","ARS","USD","MC","HBvZSHH6BwgK7MAyz8HsqW","AUTORISATIONS","22.00000000","510211XXXXXX0029","12/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 08:33:54.000","tst466","000","X","100","Commerçant","V","5","4899","AR","","N","N","1","0953720c-0cdd-458b-bd63-ab0e65d3fef9",""
"Authorization Details","425265","ARS","USD","MC","HBvZSHH6BwgK7MAyz8HsqW","Dépôts","22.00000000","510211XXXXXX0029","12/34","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 08:33:54.000","tst466","000","","100","Commerçant","M","5","4899","AR","","","","1","0953720c-0cdd-458b-bd63-ab0e65d3fef9",""
"Authorization Details","425265","ARS","USD","MC","KkQgei5VJJg94ofLkvXTEC","AUTORISATIONS","100.00000000","510211XXXXXX0029","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 15:46:35.000","tst087","000","X","100","Commerçant","V","5","4899","AR","","N","N","1","be72a6b0-c6d1-4d97-bacf-0dc8f82a9976",""
"Authorization Details","425265","ARS","USD","MC","KkQgei5VJJg94ofLkvXTEC","Dépôts","100.00000000","510211XXXXXX0029","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 09:32:13.000","tst785","000","","100","Commerçant","M","5","4899","AR","","","","1","bed6a914-c7ce-457a-a43d-e3f047e59ba7",""
"Authorization Details","425265","ARS","USD","MC","KkQgei5VJJg94ofLkvXTEC","Dépôts","60.00000000","510211XXXXXX0029","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 15:47:36.000","tst246","000","","100","Commerçant","M","5","4899","AR","","","","1","119ff317-d021-456e-b102-cd87e35592b6",""
"Authorization Details","425265","ARS","USD","MC","KkQgei5VJJg94ofLkvXTEC","AUTORISATIONS","100.00000000","510211XXXXXX0029","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 08:34:06.000","tst489","000","X","100","Commerçant","V","5","4899","AR","","N","N","1","ca2ef36d-6236-4855-abd4-6fbca80bfa03",""
"Authorization Details","425265","ARS","USD","MC","KkQgei5VJJg94ofLkvXTEC","Dépôts","100.00000000","510211XXXXXX0029","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 15:46:35.000","tst087","000","","100","Commerçant","M","5","4899","AR","","","","1","be72a6b0-c6d1-4d97-bacf-0dc8f82a9976",""
"Authorization Details","425265","ARS","USD","MC","KkQgei5VJJg94ofLkvXTEC","Dépôts","100.00000000","510211XXXXXX0029","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 18:24:58.000","tst941","000","","100","Commerçant","M","5","4899","AR","","","","1","60710f6b-cb89-4e15-b992-21fce46587c2",""
"Authorization Details","425265","ARS","USD","MC","KkQgei5VJJg94ofLkvXTEC","AUTORISATIONS","30.00000000","510211XXXXXX0029","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 09:32:18.000","tst791","000","X","100","Commerçant","V","5","4899","AR","","N","N","1","2723e3f1-a5af-41fc-8904-0fd8b9f9b097",""
"Authorization Details","425265","ARS","USD","MC","KkQgei5VJJg94ofLkvXTEC","AUTORISATIONS","10.00000000","510211XXXXXX0029","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 18:25:07.000","tst954","000","X","100","Commerçant","V","5","4899","AR","","N","N","1","fb28db68-e7e2-4418-ba23-3413741cf6e2",""
"Authorization Details","425265","ARS","USD","MC","KkQgei5VJJg94ofLkvXTEC","Dépôts","100.00000000","510211XXXXXX0029","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 18:25:01.000","tst949","000","","100","Commerçant","M","5","4899","AR","","","","1","5a00dad7-5c4d-4d4e-8676-bdd372e114cc",""
"Authorization Details","425265","ARS","USD","MC","KkQgei5VJJg94ofLkvXTEC","AUTORISATIONS","40.00000000","510211XXXXXX0029","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 09:32:14.000","tst788","000","X","100","Commerçant","V","5","4899","AR","","N","N","1","1aa0e7c6-323b-4877-a0a4-35686cf230cb",""
"Authorization Details","425265","ARS","USD","MC","KkQgei5VJJg94ofLkvXTEC","AUTORISATIONS","100.00000000","510211XXXXXX0029","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 18:25:01.000","tst949","000","X","100","Commerçant","V","5","4899","AR","","N","N","1","5a00dad7-5c4d-4d4e-8676-bdd372e114cc",""
"Authorization Details","425265","ARS","USD","MC","KkQgei5VJJg94ofLkvXTEC","Dépôts","100.00000000","510211XXXXXX0029","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 08:34:07.000","tst490","000","","100","Commerçant","M","5","4899","AR","","","","1","c31435b6-c0c5-4418-ab52-befa20e3d141",""
"Authorization Details","425265","ARS","USD","MC","KkQgei5VJJg94ofLkvXTEC","AUTORISATIONS","40.00000000","510211XXXXXX0029","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 18:25:49.000","tst005","000","X","100","Commerçant","V","5","4899","AR","","N","N","1","9942abaa-5877-449b-9b41-7794c2a72e5e",""
"Authorization Details","425265","ARS","USD","MC","KkQgei5VJJg94ofLkvXTEC","AUTORISATIONS","100.00000000","510211XXXXXX0029","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 08:34:07.000","tst490","000","X","100","Commerçant","V","5","4899","AR","","N","N","1","5e9286a0-5d46-4e8c-93ad-47ce34df9ee6",""
"Authorization Details","425265","ARS","USD","MC","KkQgei5VJJg94ofLkvXTEC","AUTORISATIONS","100.00000000","510211XXXXXX0029","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 15:46:34.000","tst082","000","X","100","Commerçant","V","5","4899","AR","","N","N","1","940e3f53-f90f-4130-96f2-4e679132551f",""
"Authorization Details","425265","ARS","USD","MC","KkQgei5VJJg94ofLkvXTEC","AUTORISATIONS","40.00000000","510211XXXXXX0029","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 15:47:16.000","tst216","000","X","100","Commerçant","V","5","4899","AR","","N","N","1","f3abadfb-3d02-46de-81f6-de8b8fb55f43",""
"Authorization Details","425265","ARS","USD","MC","KkQgei5VJJg94ofLkvXTEC","Dépôts","30.00000000","510211XXXXXX0029","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 09:32:18.000","tst791","000","","100","Commerçant","M","5","4899","AR","","","","1","37c2bd3f-742d-446a-a2cf-7d1d925df9fe",""
"Authorization Details","425265","ARS","USD","MC","KkQgei5VJJg94ofLkvXTEC","Dépôts","102.00000000","510211XXXXXX0029","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 18:25:19.000","tst934","000","","100","Commerçant","M","5","4899","AR","","","","1","b5906046-2669-42c3-a595-6307cba0cb69",""
"Authorization Details","425265","ARS","USD","MC","KkQgei5VJJg94ofLkvXTEC","Dépôts","100.00000000","510211XXXXXX0029","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 18:25:05.000","tst953","000","","100","Commerçant","M","5","4899","AR","","","","1","3981b12c-1ebc-4766-a6bc-661855b71200",""
"Authorization Details","425265","ARS","USD","MC","KkQgei5VJJg94ofLkvXTEC","Dépôts","43.00000000","510211XXXXXX0029","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 08:33:51.000","tst462","000","","100","Commerçant","M","5","4899","AR","","","","1","737adcb9-fd92-47d7-8cdc-390a5cb53dba",""
"Authorization Details","425265","ARS","USD","MC","KkQgei5VJJg94ofLkvXTEC","Dépôts","100.00000000","510211XXXXXX0029","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 08:34:06.000","tst489","000","","100","Commerçant","M","5","4899","AR","","","","1","73b594dc-59b6-4fb1-a833-b7b97594a59e",""
"Authorization Details","425265","ARS","USD","MC","KkQgei5VJJg94ofLkvXTEC","Dépôts","43.00000000","510211XXXXXX0029","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 08:33:51.000","tst462","000","","100","Commerçant","M","5","4899","AR","","","","1","7ae208ff-7de2-45f9-82f5-4902cb5d1976",""
"Authorization Details","425265","ARS","USD","MC","KkQgei5VJJg94ofLkvXTEC","AUTORISATIONS","30.00000000","510211XXXXXX0029","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 09:33:01.000","tst831","000","X","100","Commerçant","V","5","4899","AR","","N","N","1","f0f4fe0a-64b4-4e60-b14e-a125adbaec50",""
"Authorization Details","425265","ARS","USD","MC","KkQgei5VJJg94ofLkvXTEC","AUTORISATIONS","100.00000000","510211XXXXXX0029","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 09:32:10.000","tst775","000","X","100","Commerçant","V","5","4899","AR","","N","N","1","764f00c9-0cc1-45bf-893e-a6e38b6dc7eb",""
"Authorization Details","425265","ARS","USD","MC","KkQgei5VJJg94ofLkvXTEC","Dépôts","4.00000000","510211XXXXXX0029","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 04:00:00.000","tst094","","","100","Commerçant","M","","4899","AR","","","","1","432a8fc5-d559-47d0-a0b8-07927f0f48e8",""
"Authorization Details","425265","ARS","USD","MC","KkQgei5VJJg94ofLkvXTEC","Dépôts","8.00000000","510211XXXXXX0029","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 04:00:00.000","tst094","","","100","Commerçant","M","","4899","AR","","","","1","c31435b6-c0c5-4418-ab52-befa20e3d141",""
"Authorization Details","425265","ARS","USD","MC","KkQgei5VJJg94ofLkvXTEC","Dépôts","100.00000000","510211XXXXXX0029","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 15:46:35.000","tst089","000","","100","Commerçant","M","5","4899","AR","","","","1","d19d9f80-019b-4168-b575-628f2c159927",""
"Authorization Details","425265","ARS","USD","MC","KkQgei5VJJg94ofLkvXTEC","AUTORISATIONS","30.00000000","510211XXXXXX0029","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 18:25:07.000","tst957","000","X","100","Commerçant","V","5","4899","AR","","N","N","1","361f4ff5-07ca-4eb3-9a7d-3f12e80db754",""
"Authorization Details","425265","ARS","USD","MC","KkQgei5VJJg94ofLkvXTEC","AUTORISATIONS","100.00000000","510211XXXXXX0029","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 08:34:07.000","tst493","000","X","100","Commerçant","V","5","4899","AR","","N","N","1","eb52d391-ecf4-4acd-9f16-c142e9bcf065",""
"Authorization Details","425265","ARS","USD","MC","KkQgei5VJJg94ofLkvXTEC","Dépôts","100.00000000","510211XXXXXX0029","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 15:46:34.000","tst084","000","","100","Commerçant","M","5","4899","AR","","","","1","983a5ff8-ecfb-4319-8613-b1f1305b984d",""
"Authorization Details","425265","ARS","USD","MC","KkQgei5VJJg94ofLkvXTEC","Dépôts","100.00000000","510211XXXXXX0029","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 09:32:10.000","tst775","000","","100","Commerçant","M","5","4899","AR","","","","1","764f00c9-0cc1-45bf-893e-a6e38b6dc7eb",""
"Authorization Details","425265","ARS","USD","MC","KkQgei5VJJg94ofLkvXTEC","Dépôts","100.00000000","510211XXXXXX0029","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 09:32:10.000","tst773","000","","100","Commerçant","M","5","4899","AR","","","","1","c63a19d2-d19a-465d-82e5-8ff513a72ac5",""
"Authorization Details","425265","ARS","USD","MC","KkQgei5VJJg94ofLkvXTEC","AUTORISATIONS","40.00000000","510211XXXXXX0029","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 18:25:07.000","tst956","000","X","100","Commerçant","V","5","4899","AR","","N","N","1","cde0e70f-81bc-4d3a-b5f0-bbb8e0ed4644",""
"Authorization Details","425265","ARS","USD","MC","KkQgei5VJJg94ofLkvXTEC","Dépôts","100.00000000","510211XXXXXX0029","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 18:24:58.000","tst941","000","","100","Commerçant","M","5","4899","AR","","","","1","f232fa40-1835-439e-aba0-e89a39574c82",""
"Authorization Details","425265","ARS","USD","MC","KkQgei5VJJg94ofLkvXTEC","Dépôts","4.00000000","510211XXXXXX0029","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 18:48:28.000","tst941","000","X","100","Commerçant","V","5","4899","AR","","","","1","fb28db68-e7e2-4418-ba23-3413741cf6e2",""
"Authorization Details","425265","ARS","USD","MC","KkQgei5VJJg94ofLkvXTEC","Dépôts","100.00000000","510211XXXXXX0029","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 09:32:14.000","tst787","000","","100","Commerçant","M","5","4899","AR","","","","1","18787429-32ba-4eff-8bae-0b1a2149aff5",""
"Authorization Details","425265","ARS","USD","MC","KkQgei5VJJg94ofLkvXTEC","Dépôts","8.00000000","510211XXXXXX0029","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 09:06:39.000","tst462","000","X","100","Commerçant","V","5","4899","AR","","","","1","7ae208ff-7de2-45f9-82f5-4902cb5d1976",""
"Authorization Details","425265","ARS","USD","MC","KkQgei5VJJg94ofLkvXTEC","AUTORISATIONS","40.00000000","510211XXXXXX0029","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 08:34:50.000","tst562","000","X","100","Commerçant","V","5","4899","AR","","N","N","1","24f47a5d-93da-44c1-999c-cdf290f313b6",""
"Authorization Details","425265","ARS","USD","MC","KkQgei5VJJg94ofLkvXTEC","Dépôts","4.00000000","510211XXXXXX0029","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 16:19:21.000","tst054","000","X","100","Commerçant","V","5","4899","AR","","","","1","432a8fc5-d559-47d0-a0b8-07927f0f48e8",""
"Authorization Details","425265","ARS","USD","MC","KkQgei5VJJg94ofLkvXTEC","Dépôts","100.00000000","510211XXXXXX0029","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 09:32:13.000","tst785","000","","100","Commerçant","M","5","4899","AR","","","","1","f8e4a4c2-ba10-4bf7-b699-bc5c3758073f",""
"Authorization Details","425265","ARS","USD","MC","KkQgei5VJJg94ofLkvXTEC","AUTORISATIONS","100.00000000","510211XXXXXX0029","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-17 15:46:34.000","tst084","000","X","100","Commerçant","V","5","4899","AR","","N","N","1","983a5ff8-ecfb-4319-8613-b1f1305b984d",""
"Authorization Details","425265","ARS","USD","MC","KkQgei5VJJg94ofLkvXTEC","AUTORISATIONS","100.00000000","510211XXXXXX0029","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 09:32:13.000","tst782","000","X","100","Commerçant","V","5","4899","AR","","N","N","1","349db4ad-9b73-436a-bef9-6f368fdd2047",""
"Authorization Details","425265","ARS","USD","MC","KkQgei5VJJg94ofLkvXTEC","Dépôts","100.00000000","510211XXXXXX0029","05/40","Indicateur ECI-transaction cryptée par le réseau","2025-10-16 18:25:05.000","tst953","000","","100","Commerçant","M","5","4899","AR","","","","1","bb42bad5-d41f-43bb-a5c5-788c18f3e62f",""
