BEGIN,EntityId=418553,Frequency=adhoc
EntityId=418553,ReportTypeName=SubmissionDetails,Frequency=adhoc,FromDate=2025-03-03,ToDate=2025-03-04,GenerationDate=2025-03-13,GenerationTime=20:20:44
Activity Date,Entity Type Code,Entity Identifier,Merchant Order Number,Payment Method Code,Presentment Currency Code,Settlement Currency Code,Foreign Exchange Rate,Fund Transfer Instruction Number,Transaction Amount in Presentment Currency,Transaction Amount in Settlement Currency,Settled Deposit Amount,Interchange & Assessment Fees,Back Up Withholding Adjustments,Chargeback Adjustments,Discount Fees,ECP Return Adjustments,Other Adjustments,Processing Fees,Reserve Adjustments,Others,Net Financial Activity
3/3/2025,TD,418554,33x1w3dDOvFYpE6kLcSch3,VI,USD,USD,1,4383826,18,18,18,-0.54334559,0,0,0,0,0,-0.10349265,0,0,17.35316176
3/3/2025,TD,418554,3ueUGwPpSWChC2YPTOeHNA,VI,USD,USD,1,4383826,5,5,5,-2.81704848,0,0,0,0,0,-0.19884242,0,0,1.9841091
3/3/2025,TD,418554,H8GyGuYxS9SdvTGOBGdCaw,VI,USD,USD,1,4383826,155,155,155,-28.33888888,0,0,0,0,0,-0.10330484,0,0,126.5578063
3/3/2025,TD,418554,t2hzngQvBwhgaSpXfsHGyE,VI,USD,USD,1,4383826,100,100,100,-3.05283688,0,0,0,0,0,-0.10342199,0,0,96.84374113
3/3/2025,TD,418554,0h2dFijtYvCGCNQ3ApV7r5,VI,USD,USD,1,4383826,0,0,0,-0.02636364,0,0,0,0,0,-0.05909091,0,0,-0.08545455
3/3/2025,TD,418554,onsanX5cTSGP38LSccNGcg,VI,USD,USD,1,4383826,0,0,0,-0.03428571,0,0,0,0,0,-0.06,0,0,-0.09428571
3/4/2025,TD,418554,iNC5lGgJQ9JP703sTL40O5,VI,USD,USD,1,4383826,0,0,0,-0.07000001,0,0,0,0,0,-0.09,0,0,-0.16000001
3/3/2025,TD,418554,NtfxPOC 418554 RFVI1,VI,USD,USD,1,4383826,-3.01,-3.01,-3.01,-0.02,0,0,0,0,0,-0.045,0,0,-3.075
3/3/2025,TD,418554,oGZTlYOBSiu0LG819Qling,VI,USD,USD,1,4383826,15,15,15,-0.817,0,0,0,0,0,-0.0995,0,0,14.0835
3/3/2025,TD,418554,ooBRVY6bTd6AAYjEFoQihQ,VI,USD,USD,1,4383826,155,155,155,-2.91994653,0,0,0,0,0,-0.10320856,0,0,151.9768449
3/3/2025,TD,418554,oX3GCuQDQeGYBBGzqcRKcg,VI,USD,USD,1,4383826,155,155,155,-49.42466668,0,0,0,0,0,-0.104,0,0,105.4713333
3/3/2025,TD,418554,Fp6eh12PfV8jlRm4XEhgu6,VI,USD,USD,1,4383826,0,0,0,-0.05777778,0,0,0,0,0,-0.12,0,0,-0.17777778
3/3/2025,TD,418554,WYCbuW1uJAIMHzybGSHyia,VI,USD,USD,1,4383826,100,100,100,-30.53594286,0,0,0,0,0,-0.10372381,0,0,69.36033333
3/3/2025,TD,418554,wV37LgnOSbuVfSP7XJe3UQ,VI,USD,USD,1,4383826,5,5,5,-37.48899999,0,0,0,0,0,-0.14733333,0,0,-32.63633332
3/3/2025,TD,418554,pAXyRNs8aZmk7mjHAkGGQ6,VI,USD,USD,1,4383826,100,100,100,-30.53594286,0,0,0,0,0,-0.10372381,0,0,69.36033333
3/3/2025,TD,418554,1008858484,VI,USD,USD,1,4383826,1.06,1.06,1.06,-0.26402128,0,0,0,0,0,-0.10357447,0,0,0.69240425
3/3/2025,TD,418554,UH641TUGT0agFcHpizX1sQ,VI,USD,USD,1,4383826,500,500,500,-28.39944444,0,0,0,0,0,-0.15407407,0,0,471.4464815
3/3/2025,TD,418554,IAhDw6LqcJKoz3eLE2xBIW,VI,USD,USD,1,4383826,100,100,100,-2.90199134,0,0,0,0,0,-0.10388528,0,0,96.99412338
3/3/2025,TD,418554,1006922159,VI,USD,USD,1,4383826,1.06,1.06,1.06,-12.9832,0,0,0,0,0,-0.1036,0,0,-12.0268
3/3/2025,TD,418554,YeZ4znaURuOUxI6gG6IPEw,VI,USD,USD,1,4383826,0,0,0,-0.057,0,0,0,0,0,-0.1195,0,0,-0.1765
3/3/2025,TD,418554,1001606403,VI,USD,USD,1,4383826,1.06,1.06,1.06,-0.2651103,0,0,0,0,0,-0.10349265,0,0,0.69139705
3/3/2025,TD,418554,lsiXUc03SBONvKiwVNPYPA,VI,USD,USD,1,4383826,0,0,0,-0.11125,0,0,0,0,0,-0.05958333,0,0,-0.17083333
3/3/2025,TD,418554,1000080244,VI,USD,USD,1,4383826,1.06,1.06,1.06,-0.26428571,0,0,0,0,0,-0.10380952,0,0,0.69190477
3/3/2025,TD,418554,G6N9EZYbRUaYyK5PPkhPfA,VI,USD,USD,1,4383826,0,0,0,-0.02714286,0,0,0,0,0,-0.05964286,0,0,-0.08678572
3/3/2025,TD,418554,7PHCT5c5RsalGugYlaAN4w,VI,USD,USD,1,4383826,0,0,0,-0.07000001,0,0,0,0,0,-0.09,0,0,-0.16000001
3/3/2025,TD,418554,1005154226,VI,USD,USD,1,4383826,0,0,0,-0.026875,0,0,0,0,0,-0.059375,0,0,-0.08625
3/3/2025,TD,418554,9bEPZbmYQOmLNA4l6K3LPA,VI,USD,USD,1,4383826,5,5,5,-30.44933333,0,0,0,0,0,-0.1988,0,0,-25.64813333
3/3/2025,TD,418554,D6gB9j6fqPFsM6eRITWAD4,VI,USD,USD,1,4383826,10,10,10,-0.9525,0,0,0,0,0,-0.105,0,0,8.9425
3/3/2025,TD,418554,fsrv7vOP8ym0mWejkP8C8E,VI,USD,USD,1,4383826,100,100,100,-37.58233333,0,0,0,0,0,-0.104,0,0,62.31366667
3/3/2025,TD,418554,e4DHYQEhT325ErVMyS9bXw,VI,USD,USD,1,4383826,10,10,10,-28.32608888,0,0,0,0,0,-0.10367407,0,0,-18.42976295
3/3/2025,TD,418554,r0WRNaueK85YDDqJoyF0BE,VI,USD,USD,1,4383826,100,100,100,-2.901805,0,0,0,0,0,-0.10380764,0,0,96.99438736
3/3/2025,TD,418554,YoLXT5sbTL6rhV8N2ibzGA,VI,USD,USD,1,4383826,5,5,5,-40.75965278,0,0,0,0,0,-0.19715277,0,0,-35.95680555
3/3/2025,TD,418554,b8BYQiTBT5Sl0zxPHQ9i5w,VI,USD,USD,1,4383826,10,10,10,-3.36906178,0,0,0,0,0,-0.10377575,0,0,6.52716247
3/3/2025,TD,418554,IWQsedT5ScGtkvMaafz4QQ,VI,USD,USD,1,4383826,10,10,10,-3.05367021,0,0,0,0,0,-0.10425532,0,0,6.84207447
3/3/2025,TD,418554,XqzRAiWjQ6Sz2AkXTDGhjg,VI,USD,USD,1,4383826,10,10,10,-30.53594286,0,0,0,0,0,-0.10372381,0,0,-20.63966667
3/3/2025,TD,418554,1005159806,VI,USD,USD,1,4383826,1.06,1.06,1.06,-0.26666667,0,0,0,0,0,-0.10416667,0,0,0.68916666
3/3/2025,TD,418554,1007123163,VI,USD,USD,1,4383826,1.06,1.06,1.06,-0.26402128,0,0,0,0,0,-0.10357447,0,0,0.69240425
3/3/2025,TD,418554,ae4lUHZuuYdb5wlwoOVZbG,VI,USD,USD,1,4383826,0,0,0,-0.14555556,0,0,0,0,0,-0.2,0,0,-0.34555556
3/3/2025,TD,418554,1001582678,VI,USD,USD,1,4383826,0,0,0,-0.02702128,0,0,0,0,0,-0.05957447,0,0,-0.08659575
3/3/2025,TD,418554,d79ZV88ZRqGmnIjt5k5zhw,VI,USD,USD,1,4383826,0,0,0,-0.11125,0,0,0,0,0,-0.05958333,0,0,-0.17083333
3/3/2025,TD,418554,cWFawXRqSGGDC0kESRB1XQ,VI,USD,USD,1,4383826,155,155,155,-3.06367021,0,0,0,0,0,-0.10425532,0,0,151.8320745
3/3/2025,TD,418554,1005282419,VI,USD,USD,1,4383826,1.06,1.06,1.06,-0.26545752,0,0,0,0,0,-0.10356209,0,0,0.69098039
3/3/2025,TD,418554,xDoUWhAJtzrJe8cKvxxzN3,VI,USD,USD,1,4383826,0,0,0,-0.03333334,0,0,0,0,0,-0.06,0,0,-0.09333334
3/3/2025,TD,418554,uTEHlgm7TnWRDLPd4UcFAQ,VI,USD,USD,1,4383826,10,10,10,-2.12,0,0,0,0,0,-0.104375,0,0,7.775625
3/3/2025,TD,418554,intent-8tj80hk,VI,USD,USD,1,4383826,5,5,5,-0.48547619,0,0,0,0,0,-0.18964286,0,0,4.32488095
3/3/2025,TD,418554,1004315690,VI,USD,USD,1,4383826,1.06,1.06,1.06,-0.26428571,0,0,0,0,0,-0.10380952,0,0,0.69190477
3/3/2025,TD,418554,1003714314,VI,USD,USD,1,4383826,1.06,1.06,1.06,-0.26528985,0,0,0,0,0,-0.10456522,0,0,0.69014493
3/3/2025,TD,418554,4nBCq3fiMfHYtXU7dIy1BO,VI,USD,USD,1,4383826,100,100,100,-30.536,0,0,0,0,0,-0.1038,0,0,69.3602
3/3/2025,TD,418554,8XgGb2u4QLq9qNkbPw9w5w,VI,USD,USD,1,4383826,130,130,130,-52.48011905,0,0,0,0,0,-0.10345238,0,0,77.41642857
3/3/2025,TD,418554,vrXSbfxeSFOo8BnTafMYlg,VI,USD,USD,1,4383826,10,10,10,-2.75890757,0,0,0,0,0,-0.10364146,0,0,7.13745097
3/3/2025,TD,418554,1004027594,VI,USD,USD,1,4383826,1.06,1.06,1.06,-0.263875,0,0,0,0,0,-0.103375,0,0,0.69275
3/3/2025,TD,418554,XRaq233QTUXB9jdgNDHXbg,VI,USD,USD,1,4383826,0,0,0,-0.0375,0,0,0,0,0,-0.06,0,0,-0.0975
3/3/2025,TD,418554,gc6YMZwCRTSu8Y8n695Pxw,VI,USD,USD,1,4383826,0,0,0,-0.682,0,0,0,0,0,-0.06,0,0,-0.742
3/3/2025,TD,418554,oNavfxXJRP6hmabKjRXWzA,VI,USD,USD,1,4383826,155,155,155,-52.48011905,0,0,0,0,0,-0.10345238,0,0,102.4164286
3/3/2025,TD,418554,Emjg9YkWSBeENLor2vsmrQ,VI,USD,USD,1,4383826,115,115,115,-30.62005,0,0,0,0,0,-0.10378333,0,0,84.27616667
3/3/2025,TD,418554,wdwQZJgtRFKB40xtZjbMfg,VI,USD,USD,1,4383826,5,5,5,-2.90204848,0,0,0,0,0,-0.10384242,0,0,1.9941091
3/3/2025,TD,418554,0Nmj8p3tRkGCzUYamOD3zQ,VI,USD,USD,1,4383826,5,5,5,-0.61695652,0,0,0,0,0,-0.10456522,0,0,4.27847826
3/3/2025,TD,418554,Nyuyl9vUde1n5vwQFV2ag6,VI,USD,USD,1,4383826,0,0,0,-0.0675,0,0,0,0,0,-0.09,0,0,-0.1575
3/3/2025,TD,418554,1004557236,VI,USD,USD,1,4383826,1.06,1.06,1.06,-0.26714285,0,0,0,0,0,-0.10428571,0,0,0.68857144
3/3/2025,TD,418554,idxE9YdHTvKnHj8YFpeHCQ,VI,USD,USD,1,4383826,0,0,0,-0.07555556,0,0,0,0,0,-0.06,0,0,-0.13555556
3/3/2025,TD,418554,1001635017,VI,USD,USD,1,4383826,1.06,1.06,1.06,-12.9832,0,0,0,0,0,-0.1036,0,0,-12.0268
3/3/2025,TD,418554,VLo8RwoLSgSea7vWdCiSXQ,VI,USD,USD,1,4383826,5,5,5,-48.89180953,0,0,0,0,0,-0.10328571,0,0,-43.99509524
3/3/2025,TD,418554,1002797880,VI,USD,USD,1,4383826,1.06,1.06,1.06,-17.62518182,0,0,0,0,0,-0.10404545,0,0,-16.66922727
3/3/2025,TD,418554,HCSILTShSJygoMLwidWLnw,VI,USD,USD,1,4383826,10,10,10,-3.05283688,0,0,0,0,0,-0.10342199,0,0,6.84374113
3/3/2025,TD,418554,5oXZrO8zDpnnS5PJsEAME5,VI,USD,USD,1,4383826,0,0,0,-0.026875,0,0,0,0,0,-0.059375,0,0,-0.08625
3/3/2025,TD,418554,1006382424,VI,USD,USD,1,4383826,1.06,1.06,1.06,-7.08505638,0,0,0,0,0,-0.10375939,0,0,-6.12881577
3/3/2025,TD,418554,HfXp25nuS3yYUTUqd5Ngok,VI,USD,USD,1,4383826,100,100,100,-3.05331307,0,0,0,0,0,-0.10425532,0,0,96.84243161
3/3/2025,TD,418554,1008656801,VI,USD,USD,1,4383826,1.06,1.06,1.06,-7.08523556,0,0,0,0,0,-0.10386018,0,0,-6.12909574
3/3/2025,TD,418554,1008779082,VI,USD,USD,1,4383826,1.06,1.06,1.06,-0.26525641,0,0,0,0,0,-0.10423077,0,0,0.69051282
3/3/2025,TD,418554,I1Q2yqEnRkXc0bhXfSsRhA,VI,USD,USD,1,4383826,115,115,115,-2.95040404,0,0,0,0,0,-0.10424242,0,0,111.9453535
3/3/2025,TD,418554,u0lHwh6vxWr3UmtfPtPDc3,VI,USD,USD,1,4383826,0,0,0,-0.07,0,0,0,0,0,-0.09,0,0,-0.16
3/3/2025,TD,418554,2WMRnrcgTqOuG5AxeKAzcQ,VI,USD,USD,1,4383826,500,500,500,-2.93984848,0,0,0,0,0,-0.15347319,0,0,496.9066783
3/3/2025,TD,418554,1007064288,VI,USD,USD,1,4383826,1940,1940,1940,-7.44021428,0,0,0,0,0,-0.10428571,0,0,1932.4555
3/3/2025,TD,418554,1008454369,VI,USD,USD,1,4383826,1.06,1.06,1.06,-0.26528985,0,0,0,0,0,-0.10456522,0,0,0.69014493
3/3/2025,TD,418554,1000314969,VI,USD,USD,1,4383826,1.06,1.06,1.06,-0.26455882,0,0,0,0,0,-0.10316176,0,0,0.69227942
3/3/2025,TD,418554,zktZ20MnABna19dDsdVobV,VI,USD,USD,1,4383826,100,100,100,-3.61942308,0,0,0,0,0,-0.10423077,0,0,96.27634615
3/3/2025,TD,418554,YRAEbSrso9GHQFtmhXHxg4,VI,USD,USD,1,4383826,0,0,0,-0.03555556,0,0,0,0,0,-0.06,0,0,-0.09555556
3/3/2025,TD,418554,Yu3ZBE6SQWCFzWIhDtJXMw,VI,USD,USD,1,4383826,0,0,0,-0.55,0,0,0,0,0,-0.06,0,0,-0.61
3/3/2025,TD,418554,1004399338,VI,USD,USD,1,4383826,1.06,1.06,1.06,-0.26416413,0,0,0,0,0,-0.10386018,0,0,0.69197569
3/3/2025,TD,418554,1006231358,VI,USD,USD,1,4383826,1.06,1.06,1.06,-0.29070049,0,0,0,0,0,-0.10379227,0,0,0.66550724
3/3/2025,TD,418554,u65UYhOKtlHCKRau2xuLE1,VI,USD,USD,1,4383826,18,18,18,-0.48047619,0,0,0,0,0,-0.10285714,0,0,17.41666667
3/3/2025,TD,418554,ifwTAWYNSNyNT06z7RAIrg,VI,USD,USD,1,4383826,5,5,5,-3.26827067,0,0,0,0,0,-0.10375939,0,0,1.62796994
3/3/2025,TD,418554,kz44Y3AMSzy4Xw06ZhR4GQ,VI,USD,USD,1,4383826,5,5,5,-48.80487501,0,0,0,0,0,-0.19670833,0,0,-44.00158334
3/3/2025,TD,418554,XYL5ROiRRzKMW23OqbNn4w,VI,USD,USD,1,4383826,10,10,10,-3.05367021,0,0,0,0,0,-0.10425532,0,0,6.84207447
3/3/2025,TD,418554,AgHRP0OixhJaC11JjOIDf0,VI,USD,USD,1,4383826,100,100,100,-3.05283688,0,0,0,0,0,-0.10342199,0,0,96.84374113
3/3/2025,TD,418554,JwmisUOhHPz8RpN1CqQg8U,VI,USD,USD,1,4383826,100,100,100,-2.9747619,0,0,0,0,0,-0.10428571,0,0,96.92095239
3/3/2025,TD,418554,1002446537,VI,USD,USD,1,4383826,1.06,1.06,1.06,-12.98314286,0,0,0,0,0,-0.10364286,0,0,-12.02678572
3/3/2025,TD,418554,fXytbpdASdGjyXQxjVw2vg,VI,USD,USD,1,4383826,0,0,0,-0.058,0,0,0,0,0,-0.12,0,0,-0.178
3/3/2025,TD,418554,f7l2dMGAQYS26UhLVLSm3w,VI,USD,USD,1,4383826,10,10,10,-2.97392857,0,0,0,0,0,-0.10428571,0,0,6.92178572
3/3/2025,TD,418554,1003554176,VI,USD,USD,1,4383826,1.06,1.06,1.06,-0.29049955,0,0,0,0,0,-0.1039223,0,0,0.66557815
3/3/2025,TD,418554,tHfOWCpTqKYqSrMYL05vgu,VI,USD,USD,1,4383826,100,100,100,-2.94642857,0,0,0,0,0,-0.04428571,0,0,97.00928572
3/3/2025,TD,418554,1000650327,VI,USD,USD,1,4383826,0,0,0,-0.07000001,0,0,0,0,0,-0.09,0,0,-0.16000001
3/3/2025,TD,418554,1008181261,VI,USD,USD,1,4383826,1.06,1.06,1.06,-0.26547619,0,0,0,0,0,-0.10464286,0,0,0.68988095
3/3/2025,TD,418554,TafmRzQIQ7yByeLbP15Yxw,VI,USD,USD,1,4383826,15,15,15,-0.8268421,0,0,0,0,0,-0.10447368,0,0,14.06868422
3/3/2025,TD,418554,iEXgRGZ6TYuNNNlUXo7HkA,VI,USD,USD,1,4383826,0,0,0,-0.0575,0,0,0,0,0,-0.12,0,0,-0.1775
3/3/2025,TD,418554,b6lP1HCpRDCYojvvm6VqdA,VI,USD,USD,1,4383826,10,10,10,-48.89180953,0,0,0,0,0,-0.10328571,0,0,-38.99509524
3/3/2025,TD,418554,3KWFHBvqnuKGV8pW7IrDP5,VI,USD,USD,1,4383826,18,18,18,-0.47969697,0,0,0,0,0,-0.10242424,0,0,17.41787879
3/3/2025,TD,418554,auHrDzsPdUjMgCB0eb99n2,VI,USD,USD,1,4383826,0,0,0,-0.03,0,0,0,0,0,-0.06,0,0,-0.09
3/3/2025,TD,418554,QXqvUP9RRdCZnLbvIe0GSw,VI,USD,USD,1,4383826,10,10,10,-48.89133335,0,0,0,0,0,-0.10316667,0,0,-38.99450002
3/3/2025,TD,418554,bpXQXDi6Qt6sbtz6ZmQYnQ,VI,USD,USD,1,4383826,0,0,0,-0.04,0,0,0,0,0,-0.05923077,0,0,-0.09923077
3/3/2025,TD,418554,s0b3rkPXV8uQ9N7EWe7RDJ,VI,USD,USD,1,4383826,100,100,100,-2.90204848,0,0,0,0,0,-0.10384242,0,0,96.9941091
3/3/2025,TD,418554,OBCy7EQNR8CxFqsK53WzLQ,VI,USD,USD,1,4383826,0,0,0,-0.02714286,0,0,0,0,0,-0.05964286,0,0,-0.08678572
3/3/2025,TD,418554,1002438903,VI,USD,USD,1,4383826,1.06,1.06,1.06,-0.264375,0,0,0,0,0,-0.103125,0,0,0.6925
3/3/2025,TD,418554,u1f0UdciRJeolO7t3gYlDA,VI,USD,USD,1,4383826,0,0,0,-0.0675,0,0,0,0,0,-0.09,0,0,-0.1575
3/3/2025,TD,418554,ZR3O0t7tAPuEzV5y84WxcE,VI,USD,USD,1,4383826,100,100,100,-2.94642857,0,0,0,0,0,-0.04428571,0,0,97.00928572
3/3/2025,TD,418554,LaQp8eqRhqPRg9AerghIJy,VI,USD,USD,1,4383826,100,100,100,-2.12,0,0,0,0,0,-0.104375,0,0,97.775625
3/3/2025,TD,418554,1000107421,VI,USD,USD,1,4383826,1927.8,1927.8,1927.8,-13.06725,0,0,0,0,0,-0.10358333,0,0,1914.629167
3/3/2025,TD,418554,jdbUmW4hQjaMctk3cklpbw,VI,USD,USD,1,4383826,0,0,0,-0.03,0,0,0,0,0,-0.06,0,0,-0.09
3/3/2025,TD,418554,VjTnbFgsQoWbyR0rmgLbow,VI,USD,USD,1,4383826,5,5,5,-2.81699134,0,0,0,0,0,-0.19876623,0,0,1.98424243
3/3/2025,TD,418554,upV4zddKT52Ay8Mn4NytxT,VI,USD,USD,1,4383826,100,100,100,-28.32608888,0,0,0,0,0,-0.10367407,0,0,71.57023705
3/3/2025,TD,418554,ZcnGAnIaEepQWEPSvb4Dw6,VI,USD,USD,1,4383826,18,18,18,-0.54313725,0,0,0,0,0,-0.10345098,0,0,17.35341177
3/3/2025,TD,418554,TNdIizThQuO3s8p8uADM7w,VI,USD,USD,1,4383826,0,0,0,-0.04,0,0,0,0,0,-0.05923077,0,0,-0.09923077
3/3/2025,TD,418554,1006686105,VI,USD,USD,1,4383826,0,0,0,-0.02702128,0,0,0,0,0,-0.05957447,0,0,-0.08659575
3/3/2025,TD,418554,9HGZccgdTueWC4YqvAfZTQ,VI,USD,USD,1,4383826,0,0,0,-0.07,0,0,0,0,0,-0.09,0,0,-0.16
3/3/2025,TD,418554,IMKFZhGUVso4YvFTNVtv2G,VI,USD,USD,1,4383826,100,100,100,-2.1205,0,0,0,0,0,-0.104375,0,0,97.775125
3/3/2025,TD,418554,XKxSpDXSTRK5P5rf43fIWw,VI,USD,USD,1,4383826,0,0,0,-0.07,0,0,0,0,0,-0.09,0,0,-0.16
3/3/2025,TD,418554,eEYI0TooS4SfMbyQvIabKw,VI,USD,USD,1,4383826,0,0,0,-0.06857144,0,0,0,0,0,-0.09,0,0,-0.15857144
3/3/2025,TD,418554,1004632566,VI,USD,USD,1,4383826,1.06,1.06,1.06,-7.08535714,0,0,0,0,0,-0.10380952,0,0,-6.12916666
3/3/2025,TD,418554,1007951162,VI,USD,USD,1,4383826,1.06,1.06,1.06,-17.62532468,0,0,0,0,0,-0.10418831,0,0,-16.66951299
3/3/2025,TD,418554,3T6XFSwKTHXAdUqRUNkFiA,VI,USD,USD,1,4383826,0,0,0,-0.05714286,0,0,0,0,0,-0.11952381,0,0,-0.17666667
3/3/2025,TD,418554,KmwR3uoxEc0yl0i2d7Pzd4,VI,USD,USD,1,4383826,0,0,0,-0.07333334,0,0,0,0,0,-0.12,0,0,-0.19333334
3/3/2025,TD,418554,1000066343,VI,USD,USD,1,4383826,1.06,1.06,1.06,-12.9832,0,0,0,0,0,-0.1036,0,0,-12.0268
3/3/2025,TD,418554,NtfxPOC 418554 DPVI2,VI,USD,USD,1,4383826,1.02,1.02,1.02,-0.085,0,0,0,0,0,-0.055,0,0,0.88
3/3/2025,TD,418554,RrhBUjvHQ8GXaDdfaXu3Bg,VI,USD,USD,1,4383826,10,10,10,-30.53594286,0,0,0,0,0,-0.10372381,0,0,-20.63966667
3/3/2025,TD,418554,4RuY8DRk2CqNoIue1SE8i9,VI,USD,USD,1,4383826,100,100,100,-3.05309329,0,0,0,0,0,-0.10348609,0,0,96.84342062
3/3/2025,TD,418554,W7vjynlWT3yy4AmyzVVnbg,VI,USD,USD,1,4383826,115,115,115,-37.554,0,0,0,0,0,-0.044,0,0,77.402
3/3/2025,TD,418554,1001883657,VI,USD,USD,1,4383826,1.06,1.06,1.06,-17.62532468,0,0,0,0,0,-0.10418831,0,0,-16.66951299
3/3/2025,TD,418554,prXRwdqtNBy0AI11DggD2P,VI,USD,USD,1,4383826,100,100,100,-3.36924812,0,0,0,0,0,-0.10385339,0,0,96.52689849
3/3/2025,TD,418554,Q7Tl3tSMTxGBsYCo90QaUA,VI,USD,USD,1,4383826,5,5,5,-52.25142856,0,0,0,0,0,-0.19714285,0,0,-47.44857141
3/3/2025,TD,418554,7OGCDCBVQwXZG8UmUqFaXw,VI,USD,USD,1,4383826,10,10,10,-3.05367021,0,0,0,0,0,-0.10425532,0,0,6.84207447
3/3/2025,TD,418554,viXwmbxeRoWYC7mYKBBygg,VI,USD,USD,1,4383826,0,0,0,-0.06857144,0,0,0,0,0,-0.09,0,0,-0.15857144
3/3/2025,TD,418554,dtD4bcmGo1iznMsheUgLJd,VI,USD,USD,1,4383826,100,100,100,-2.12,0,0,0,0,0,-0.104375,0,0,97.775625
3/3/2025,TD,418554,1003718678,VI,USD,USD,1,4383826,1.06,1.06,1.06,-0.26547619,0,0,0,0,0,-0.10452381,0,0,0.69
3/3/2025,TD,418554,y5b7YGpfSKeplJjOcGMF1w,VI,USD,USD,1,4383826,5,5,5,-30.53575652,0,0,0,0,0,-0.10376522,0,0,-25.63952174
3/3/2025,TD,418554,HPUVMCoGjvfLkpT3P0BgUZ,VI,USD,USD,1,4383826,100,100,100,-2.94642857,0,0,0,0,0,-0.04428571,0,0,97.00928572
3/3/2025,TD,418554,SQ6ZpRqAQY6ihHEWOWMb8g,VI,USD,USD,1,4383826,0,0,0,-0.04444444,0,0,0,0,0,-0.06,0,0,-0.10444444
3/3/2025,TD,418554,1007146567,VI,USD,USD,1,4383826,1.06,1.06,1.06,-0.29049955,0,0,0,0,0,-0.1039223,0,0,0.66557815
3/3/2025,TD,418554,7sf9Xb2fTZXryrUN7huwUw,VI,USD,USD,1,4383826,15,15,15,-0.81714286,0,0,0,0,0,-0.09952381,0,0,14.08333333
3/3/2025,TD,418554,1EX9CYvhdOqhXOIRTnhoj4,VI,USD,USD,1,4383826,100,100,100,-3.62166667,0,0,0,0,0,-0.10416667,0,0,96.27416666
3/3/2025,TD,418554,1003923030,VI,USD,USD,1,4383826,1.06,1.06,1.06,-0.26533333,0,0,0,0,0,-0.1045,0,0,0.69016667
3/3/2025,TD,418554,DarGRxVjSErgS3w1PNIrbc,VI,USD,USD,1,4383826,100,100,100,-30.53575652,0,0,0,0,0,-0.10376522,0,0,69.36047826
3/3/2025,TD,418554,jOupiRkEQnCLnSrRFk1Vpg,VI,USD,USD,1,4383826,155,155,155,-2.98609848,0,0,0,0,0,-0.10382575,0,0,151.9100758
3/3/2025,TD,418554,mvCuGva6RoKxDEK0ZskS2A,VI,USD,USD,1,4383826,155,155,155,-28.33888888,0,0,0,0,0,-0.10330484,0,0,126.5578063
3/3/2025,TD,418554,qUJd0pvrSAerlebl4Z1WQg,VI,USD,USD,1,4383826,115,115,115,-48.89466668,0,0,0,0,0,-0.104,0,0,66.00133332
3/3/2025,TD,418554,E9EsJCG6RGu4UbHz6G35zA,VI,USD,USD,1,4383826,10,10,10,-48.89158976,0,0,0,0,0,-0.10323077,0,0,-38.99482053
3/3/2025,TD,418554,Zb90gGxBQumfYrBmBZbFkQ,VI,USD,USD,1,4383826,5,5,5,-28.24084539,0,0,0,0,0,-0.19697262,0,0,-23.43781801
3/3/2025,TD,418554,1000243968,VI,USD,USD,1,4383826,1.06,1.06,1.06,-0.26525658,0,0,0,0,0,-0.10369212,0,0,0.6910513
3/3/2025,TD,418554,RNOBwV23RAKUgEtgRRvwwQ,VI,USD,USD,1,4383826,10,10,10,-55.07098901,0,0,0,0,0,-0.10336996,0,0,-45.17435897
3/3/2025,TD,418554,xSlj3f1OTGutzgWEWNsluQ,VI,USD,USD,1,4383826,10,10,10,-3.26830357,0,0,0,0,0,-0.10366071,0,0,6.62803572
3/3/2025,TD,418554,1003888940,VI,USD,USD,1,4383826,1.06,1.06,1.06,-0.26535461,0,0,0,0,0,-0.10457447,0,0,0.69007092
3/3/2025,TD,418554,zWMvLLUe61eX781Lxv3V0a,VI,USD,USD,1,4383826,100,100,100,-2.97392857,0,0,0,0,0,-0.10428571,0,0,96.92178572
3/3/2025,TD,418554,DCddSyqNTUmTYFRHA29rWg,VI,USD,USD,1,4383826,10,10,10,-28.32603174,0,0,0,0,0,-0.10359788,0,0,-18.42962962
3/3/2025,TD,418554,0Xqp8IJbTKeYWWEVt5SHbQ,VI,USD,USD,1,4383826,10,10,10,-2.97442857,0,0,0,0,0,-0.10428571,0,0,6.92128572
3/3/2025,TD,418554,jaVxPA8jQbyMXNiQZHK4jg,VI,USD,USD,1,4383826,100,100,100,-3.26827067,0,0,0,0,0,-0.10375939,0,0,96.62796994
3/3/2025,TD,418554,1006451474,VI,USD,USD,1,4383826,1.06,1.06,1.06,-0.26528985,0,0,0,0,0,-0.10456522,0,0,0.69014493
3/3/2025,TD,418554,1002378233,VI,USD,USD,1,4383826,0,0,0,-0.0275,0,0,0,0,0,-0.06,0,0,-0.0875
3/3/2025,TD,418554,yzzrjtn6GWkajygiFGJF1s,VI,USD,USD,1,4383826,0,0,0,-0.14166667,0,0,0,0,0,-0.2,0,0,-0.34166667
3/3/2025,TD,418554,wdJ3PXe3j6tIxwXp7pcwN2,VI,USD,USD,1,4383826,0,0,0,-0.06333334,0,0,0,0,0,-0.12,0,0,-0.18333334
